Name; Probe ID,Description (GNF1M; Sanger),Phylogenetic Age,process_5,function_5,component_10,Probe ID,olfactory bulb,frontal cortex,cerebral cortex,hippocampus,dorsal striatum,preoptic,hypothalamus,amygdala,cerebellum,pituitary
Pld3; gnf1m02649_a_at,"phospholipase D3; phospholipase D family, member 3",U,metabolism:GO:0008152,catalytic activity:GO:0003824,integral to membrane:GO:0016021,gnf1m02649_a_at,768.2,1139.8,1870.5,862.4,1486.5,1850.6,1272.8,1129.3,100.4,2550.2
Plf; gnf1m02650_x_at,proliferin,,,,,gnf1m02650_x_at,12.4,13.5,11.3,18.5,39.9,9.4,13.4,160.2,109.6,17.9
Plk1; gnf1m02651_a_at,polo-like kinase 1 (Drosophila),E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,nucleus:GO:0005634,gnf1m02651_a_at,336.1,107.9,230.2,312,263.1,242.4,162.5,228,214.9,408.2
Plod1; gnf1m02652_a_at,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",Z,protein metabolism:GO:0019538,metal ion binding:GO:0046872,membrane:GO:0016020,gnf1m02652_a_at,211.4,135.4,112.5,125.8,126.9,250.8,148.1,89.4,210.3,298.6
Pltp; gnf1m02653_a_at,phospholipid transfer protein,Z,lipid transport:GO:0006869,lipid binding:GO:0008289,extracellular space:GO:0005615,gnf1m02653_a_at,536.4,305.4,432,462.8,424.1,841.2,416.3,316.1,1094.9,184.2
Plunc; gnf1m02654_a_at,"palate, lung, and nasal epithelium carcinoma associated",M,innate immune response:GO:0045087,lipid binding:GO:0008289,extracellular region:GO:0005576,gnf1m02654_a_at,97.5,68.4,74,98,56,65.3,84.4,82.3,109.4,185.1
Pnliprp2; gnf1m02655_a_at,pancreatic lipase-related protein 2,Z,lipid catabolism:GO:0016042,hydrolase activity:GO:0016787,extracellular space:GO:0005615,gnf1m02655_a_at,86.2,26.4,26.8,33.2,95.2,59.2,51.6,24.6,45.1,101.3
gnf1m02656_a_at,septin 4,E,cell division:GO:0051301,GTP binding:GO:0005525,,gnf1m02656_a_at,608.9,1010.6,859.6,852.6,777.8,1143.3,861.1,343.6,2707.2,319.9
Pold1; gnf1m02657_a_at,"polymerase (DNA directed), delta 1, catalytic subunit",U,DNA metabolism:GO:0006259,metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m02657_a_at,86.3,230.8,164.9,72.9,32.3,144.7,92.2,110.6,187.4,336.1
Pole; gnf1m02658_a_at,"polymerase (DNA directed), epsilon",U,DNA metabolism:GO:0006259,metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m02658_a_at,198,232.2,203.5,156,181.4,131.4,134.8,220.1,213.9,220
Pon1; gnf1m02659_a_at,paraoxonase 1,E,response to toxin:GO:0009636,hydrolase activity:GO:0016787,extracellular space:GO:0005615,gnf1m02659_a_at,14.2,28.1,13.2,12.7,50.7,27,10.1,37.2,66,78.7
Pou2af1; gnf1m02660_a_at,"POU domain, class 2, associating factor 1",M,,DNA binding:GO:0003677,,gnf1m02660_a_at,79.2,87.7,119.7,87.8,125.2,126.6,103.8,100.6,138.2,102.6
Pou2f1; gnf1m02661_a_at,"POU domain, class 2, transcription factor 1",Z,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",transcription factor activity:GO:0003700,nucleus:GO:0005634,gnf1m02661_a_at,469,327.1,329.8,404.2,317.3,327.6,306.8,314.8,384.5,304
Pou2f2; gnf1m02662_a_at,"POU domain, class 2, transcription factor 2",,,,,gnf1m02662_a_at,186.9,217.5,234.4,238,285,259.6,184.6,231.6,176.1,187
Pou2f3; gnf1m02663_a_at,"POU domain, class 2, transcription factor 3",E,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",transcription factor activity:GO:0003700,nucleus:GO:0005634,gnf1m02663_a_at,141.1,144.3,26.9,92.3,92.8,70.6,114.2,63.9,110,189.5
Pou3f1; gnf1m02664_a_at,"POU domain, class 3, transcription factor 1",,,,,gnf1m02664_a_at,67.8,183,251.3,228.1,383,96.5,52.6,38.3,34.2,45.9
Pparg; gnf1m02665_a_at,peroxisome proliferator activated receptor gamma,Z,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",metal ion binding:GO:0046872,transcriptional repressor complex:GO:0017053,gnf1m02665_a_at,27.6,10.7,11,11.4,29.2,6.1,10.6,10.6,9.9,12.2
Ppib; gnf1m02666_a_at,peptidylprolyl isomerase B,U,cellular protein metabolism:GO:0044267,isomerase activity:GO:0016853,extracellular space:GO:0005615,gnf1m02666_a_at,1245.3,1391.1,1354.8,1603.4,1003.5,1431.5,1300.3,1226,1267,1540
Lgals3bp; gnf1m02667_a_at,"lectin, galactoside-binding, soluble, 3 binding protein",E,,isomerase activity:GO:0016853,membrane:GO:0016020,gnf1m02667_a_at,353.3,256,237,252.4,192.9,313.4,258.8,226.9,157.4,499.6
Prg1; gnf1m02668_a_at,"proteoglycan 1, secretory granule",M,,,extracellular space:GO:0005615,gnf1m02668_a_at,178.6,203.1,156.6,266.1,189.6,168.9,185.6,269.6,238,431.1
Prkdc; gnf1m02669_a_at,"protein kinase, DNA activated, catalytic polypeptide",E,apoptosis:GO:0006915,transferase activity:GO:0016740,nucleus:GO:0005634,gnf1m02669_a_at,55.1,47.3,61.3,135.8,86.1,125.8,107.6,160.3,137.3,28.4
Mapk11; gnf1m02670_a_at,mitogen-activated protein kinase 11,E,,,,gnf1m02670_a_at,39.1,35.2,36.8,24.2,21.6,72.6,34,22.6,20.4,34.3
Mapk8ip1; gnf1m02671_a_at,mitogen activated protein kinase 8 interacting protein 1,Z,biopolymer modification:GO:0043412,MAP-kinase scaffold activity:GO:0005078,cytoplasm:GO:0005737,gnf1m02671_a_at,1099.4,1680.4,1819.6,1166.2,1217.2,1580.1,981.6,563,1094.2,1508.1
Prl; gnf1m02672_a_at,prolactin,M,regulation of JAK-STAT cascade:GO:0046425,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m02672_a_at,313.8,94.2,40.7,134.1,82.9,175.6,193,169.5,88.7,17851.8
Prlpa; gnf1m02673_a_at,prolactin-like protein A,M,response to hypoxia:GO:0001666,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m02673_a_at,17.5,16.5,15.2,15.8,16.2,12.4,16.9,14.6,16.2,16
Prlpb; gnf1m02674_a_at,prolactin-like protein B,M,,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m02674_a_at,16,15.2,15.9,23.3,94.9,59,61.5,16.2,21.1,66.9
Prlpf; gnf1m02675_a_at,prolactin-like protein F,M,,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m02675_a_at,102,18.5,63.1,84.9,13.6,27,15.6,203.7,87.4,154.7
Prnd; gnf1m02676_a_at,prion protein; prion protein dublet,M,response to oxidative stress:GO:0006979,copper ion binding:GO:0005507,lipid raft:GO:0045121,gnf1m02676_a_at,5108.3,5227.5,5847.8,6702.5,5326.1,6998.3,6248.7,6486.4,4295.3,5642.7
Prodh; gnf1m02677_a_at,proline dehydrogenase,U,amino acid metabolism:GO:0006520,oxidoreductase activity:GO:0016491,mitochondrion:GO:0005739,gnf1m02677_a_at,277.3,306.4,367,261.7,281.5,270.2,237.9,298.8,311.1,254.9
Lgmn; gnf1m02678_a_at,legumain,E,negative regulation of body size:GO:0040015,cysteine-type endopeptidase activity:GO:0004197,apical part of cell:GO:0045177,gnf1m02678_a_at,683.9,654.9,663.2,673.4,544.7,1755.1,996.5,519.7,757.2,685.9
Prtn3; gnf1m02679_at,proteinase 3,Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,extracellular space:GO:0005615,gnf1m02679_at,22.5,11.9,10.5,6.2,13.8,10.2,6,10.2,8.4,5.2
Psen2; gnf1m02680_a_at,presenilin 2,E,positive regulation of enzyme activity:GO:0043085,protein binding:GO:0005515,membrane:GO:0016020,gnf1m02680_a_at,166.6,54.5,84.1,181.7,157.6,273,149.7,112,224.1,569.4
Psmb1; gnf1m02681_a_at,"proteasome (prosome, macropain) subunit, beta type 1",U,cellular protein metabolism:GO:0044267,threonine endopeptidase activity:GO:0004298,protein complex:GO:0043234,gnf1m02681_a_at,309.4,492.4,714.9,462.1,458,537,798.5,439.2,390.2,740
Psmb1; gnf1m02682_s_at,"proteasome (prosome, macropain) subunit, beta type 1",U,cellular protein metabolism:GO:0044267,threonine endopeptidase activity:GO:0004298,protein complex:GO:0043234,gnf1m02682_s_at,776.2,849.1,1144.2,838.3,796,1379.8,1367.5,921.1,764.2,1241.4
Psmb5; gnf1m02683_a_at,"proteasome (prosome, macropain) subunit, beta type 5",U,cellular protein metabolism:GO:0044267,threonine endopeptidase activity:GO:0004298,protein complex:GO:0043234,gnf1m02683_a_at,1612.9,1486.9,1565,2014.1,1598.6,2420.7,1585.3,1462.4,1578.2,1408.7
Psme1; gnf1m02684_a_at,"proteasome (prosome, macropain) 28 subunit, alpha",,immune response:GO:0006955,proteasome activator activity:GO:0008538,proteasome activator complex:GO:0008537,gnf1m02684_a_at,338.2,381.4,421.2,382.6,366.2,606.9,476.3,350.2,420.7,697.9
Psme3; gnf1m02685_a_at,"proteaseome (prosome, macropain) 28 subunit, 3",E,,proteasome activator activity:GO:0008538,proteasome activator complex:GO:0008537,gnf1m02685_a_at,289.8,190.1,165.5,83.7,267.3,326.3,189.4,69.3,284.6,113.1
Ptcra; gnf1m02686_a_at,pre T-cell antigen receptor alpha,,,,,gnf1m02686_a_at,22.6,15.8,16.2,15,19.7,49.4,26.8,18.9,77,19
Ptgfrn; gnf1m02687_a_at,prostaglandin F2 receptor negative regulator,M,regulation of cellular biosynthesis:GO:0031326,protein binding:GO:0005515,integral to membrane:GO:0016021,gnf1m02687_a_at,127.1,140.4,115.5,137.2,132.4,108.7,165,141.4,133.4,108.6
Ptgs2; gnf1m02688_a_at,prostaglandin-endoperoxide synthase 2,E,anagen:GO:0042640,metal ion binding:GO:0046872,membrane:GO:0016020,gnf1m02688_a_at,95.9,166.6,183.6,246.9,137.3,60.8,63.7,188.8,60.7,63.7
Ptp4a1; gnf1m02689_s_at,pyrroline-5-carboxylate synthetase (glutamate gamma-semialdehyde synthetase); protein tyrosine phosphatase 4a1,U,regulation of cell migration:GO:0030334,hydrolase activity:GO:0016787,plasma membrane:GO:0005886,gnf1m02689_s_at,1672.2,1835,1669,1651.4,1717.6,1759,1715.4,1484.9,1512.5,2093.2
Ptpn1; gnf1m02690_a_at,"protein tyrosine phosphatase, non-receptor type 1",E,biopolymer modification:GO:0043412,hydrolase activity:GO:0016787,integral to membrane:GO:0016021,gnf1m02690_a_at,855.4,453,643.7,554.6,448.8,441.6,340.1,442.2,413.6,879.9
Ptpn11; gnf1m02691_a_at,"protein tyrosine phosphatase, non-receptor type 11",E,enzyme linked receptor protein signaling pathway:GO:0007167,hydrolase activity:GO:0016787,,gnf1m02691_a_at,256.1,183.8,201.8,187.9,187.1,128.8,133.4,165.8,237.9,129.1
Ptpn12; gnf1m02692_a_at,"protein tyrosine phosphatase, non-receptor type 12",E,biopolymer modification:GO:0043412,hydrolase activity:GO:0016787,cytosol:GO:0005829,gnf1m02692_a_at,392.1,336.8,354.3,359.6,400.6,364.6,347,366,410.7,217.7
Ptpn13; gnf1m02693_a_at,"protein tyrosine phosphatase, non-receptor type 13",E,,,,gnf1m02693_a_at,289.3,286.2,243.4,235.1,189.3,234,288.3,244.5,215.3,310.1
Ptpn18; gnf1m02694_a_at,"protein tyrosine phosphatase, non-receptor type 18",,biopolymer modification:GO:0043412,hydrolase activity:GO:0016787,cytoplasm:GO:0005737,gnf1m02694_a_at,12.9,9.5,17.3,11.7,11.7,6.6,10.5,9.8,16.5,17.4
Ptprc; gnf1m02695_a_at,"protein tyrosine phosphatase, receptor type, C",E,lymphocyte activation:GO:0046649,phosphoric monoester hydrolase activity:GO:0016791,external side of plasma membrane:GO:0009897,gnf1m02695_a_at,112.5,128.9,101.6,143.4,107.3,110.6,93.5,326.6,82.8,146.5
Ptpru; gnf1m02696_a_at,"protein tyrosine phosphatase, receptor type, U",E,biopolymer modification:GO:0043412,phosphoric monoester hydrolase activity:GO:0016791,integral to membrane:GO:0016021,gnf1m02696_a_at,478.5,593.8,527.4,709.4,504,673.4,538.6,624.2,563.5,502.3
Ptprr; gnf1m02697_a_at,"protein tyrosine phosphatase, receptor type, R",E,biopolymer modification:GO:0043412,protein kinase binding:GO:0019901,integral to membrane:GO:0016021,gnf1m02697_a_at,376.3,456.4,506.2,695.4,444.5,598.9,486.5,750.7,2094.9,332.8
Ptprz1; gnf1m02698_a_at,"protein tyrosine phosphatase, receptor type Z, polypeptide 1",,,,,gnf1m02698_a_at,1096.9,1086.9,877.5,841.3,758.9,742.1,1052.7,868.4,1105.6,129
Purb; gnf1m02699_s_at,purine rich element binding protein B,,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",SMAD binding:GO:0046332,nucleus:GO:0005634,gnf1m02699_s_at,2286.8,1254,1058,1371.8,1510.3,848.2,579.4,526.9,1294.7,406.9
H2afy2; gnf1m02700_a_at,"plasmacytoma variant translocation 1; H2A histone family, member Y2",,chromosome organization and biogenesis:GO:0051276,DNA binding:GO:0003677,nucleus:GO:0005634,gnf1m02700_a_at,370,429.6,478.8,448.5,556.4,245.9,411.9,440.5,339.7,330.2
Pygm; gnf1m02701_a_at,muscle glycogen phosphorylase,U,polysaccharide metabolism:GO:0005976,pyridoxal phosphate binding:GO:0030170,,gnf1m02701_a_at,612,437.6,312.8,380,473.6,417.2,274.1,334.9,621.8,329.7
Rab33a; gnf1m02702_at,"RAB33A, member of RAS oncogene family",E,protein transport:GO:0015031,GTP binding:GO:0005525,,gnf1m02702_at,651.2,503.7,548.7,534.4,595.3,375,432.8,612.3,500.2,142.4
Rad1; gnf1m02703_a_at,RAD1 homolog (S. pombe),E,DNA metabolism:GO:0006259,exonuclease activity:GO:0004527,nucleus:GO:0005634,gnf1m02703_a_at,146.5,157.7,264.4,291.6,157.5,187.6,234.3,228.9,117.4,361.7
Rad17; gnf1m02704_a_at,RAD17 homolog (S. pombe),U,development:GO:0007275,pyrophosphatase activity:GO:0016462,protein complex:GO:0043234,gnf1m02704_a_at,344.3,346.8,331.1,407.6,502.9,391.3,393.4,337.2,413.3,897.8
Rad52; gnf1m02705_a_at,RAD52 homolog (S. cerevisiae),E,DNA metabolism:GO:0006259,,,gnf1m02705_a_at,123.8,153,133.4,203.2,189.4,123.4,101.7,204.4,183.2,184.1
Rad9; gnf1m02706_a_at,RAD9 homolog (S. pombe),E,DNA metabolism:GO:0006259,,,gnf1m02706_a_at,328.1,329.9,385.5,320.9,420.4,385.7,303.4,231,333.3,360.9
Ranbp1; gnf1m02707_a_at,RAN binding protein 1,E,,,,gnf1m02707_a_at,781.2,931.5,903.7,657.1,661.5,1038.9,933.5,831.7,712.8,1113.2
Ranbp2; gnf1m02708_a_at,RAN binding protein 2,E,,,,gnf1m02708_a_at,343.7,323.6,241.9,398.1,359.7,197.5,291,424.6,281.4,364
Rasgrp2; gnf1m02709_at,"similar to calcium and DAG-regulated guanine nucleotide exchange factor I; RAS, guanyl releasing protein 2",,,,,gnf1m02709_at,8.1,9.4,9.3,6.1,13.7,2,10.8,7.8,6.8,10.8
Rasgrp2; gnf1m02710_s_at,"similar to calcium and DAG-regulated guanine nucleotide exchange factor I; RAS, guanyl releasing protein 2",E,,,,gnf1m02710_s_at,374.3,427.6,422.8,120.7,877.6,464.5,361.3,169.3,95.5,28.1
Rasgrf1; gnf1m02711_a_at,RAS protein-specific guanine nucleotide-releasing factor 1,E,regulation of neuronal synaptic plasticity:GO:0048168,guanyl-nucleotide exchange factor activity:GO:0005085,synaptosome:GO:0019717,gnf1m02711_a_at,2803.3,1983,2905.3,4225.1,2034.5,5713.8,4436.3,1729.3,1588.6,453
Rasgrp1; gnf1m02712_a_at,RAS guanyl releasing protein 1,E,small GTPase mediated signal transduction:GO:0007264,calcium ion binding:GO:0005509,,gnf1m02712_a_at,575.9,381.2,302.2,425.8,355.4,166.4,179,409.8,178.3,183.8
Robo3; gnf1m02713_a_at,roundabout homolog 3 (Drosophila),,cell migration:GO:0016477,protein binding:GO:0005515,integral to membrane:GO:0016021,gnf1m02713_a_at,106.3,313.7,313,314.6,319,108.3,209.9,196.5,177.2,205.9
Rbmy1a1; gnf1m02714_a_at,"RNA binding motif protein, Y chromosome, family 1, member A1",U,,nucleic acid binding:GO:0003676,nucleus:GO:0005634,gnf1m02714_a_at,5.4,4.2,4.7,4.4,5.8,4.5,6.1,4.5,6.5,4.7
Rbp1; gnf1m02715_a_at,"retinol binding protein 1, cellular",Z,fat-soluble vitamin metabolism:GO:0006775,retinol binding:GO:0019841,,gnf1m02715_a_at,250.4,287.5,339.2,334.9,224.3,203.7,216.3,157.9,228.4,331.8
Pitpnm2; gnf1m02716_a_at,"phosphatidylinositol transfer protein, membrane-associated 2",,transport:GO:0006810,metal ion binding:GO:0046872,soluble fraction:GO:0005625,gnf1m02716_a_at,565.8,463.9,548.4,715.9,517.2,527.2,301.6,445.6,352.4,99.2
Recc1; gnf1m02717_a_at,replication factor C 1,U,DNA metabolism:GO:0006259,pyrophosphatase activity:GO:0016462,protein complex:GO:0043234,gnf1m02717_a_at,264.5,232.8,264.9,202.9,195.1,181.5,277.5,273.1,308.9,292.8
Reg3a; gnf1m02718_a_at,regenerating islet-derived 3 alpha,Z,inflammatory response:GO:0006954,sugar binding:GO:0005529,extracellular space:GO:0005615,gnf1m02718_a_at,63.5,110.2,151.1,126.6,121.9,88.9,83.5,116.4,184.7,137.4
Reg3g; gnf1m02719_a_at,regenerating islet-derived 3 gamma,Z,inflammatory response:GO:0006954,sugar binding:GO:0005529,extracellular space:GO:0005615,gnf1m02719_a_at,27,43.1,110.2,29.3,47.3,111.2,40,42.7,40.1,48.5
Reln; gnf1m02720_a_at,reelin,,small GTPase mediated signal transduction:GO:0007264,serine-type endopeptidase activity:GO:0004252,cytoplasm:GO:0005737,gnf1m02720_a_at,3121.4,956.9,756.4,708.7,1213,919.8,668.2,355.3,2517,1663.9
Dpf2; gnf1m02721_a_at,"D4, zinc and double PHD fingers family 2",E,transcription:GO:0006350,protein binding:GO:0005515,nucleus:GO:0005634,gnf1m02721_a_at,841.7,917.5,923,832,866.1,1003.5,805.2,810,969.4,960.1
Rgs9; gnf1m02722_a_at,regulator of G-protein signaling 9,Z,negative regulation of signal transduction:GO:0009968,GTPase activator activity:GO:0005096,heterotrimeric G-protein complex:GO:0005834,gnf1m02722_a_at,292.4,830.6,519.3,319.8,1570.3,535.4,476.5,449.8,351.5,677.1
Rhag; gnf1m02723_a_at,Rhesus blood group-associated A glycoprotein,U,,,integral to membrane:GO:0016021,gnf1m02723_a_at,65.4,125.1,67,101.7,64,105.3,16.5,156.9,103.3,68
Xpr1; gnf1m02724_s_at,xenotropic and polytropic retrovirus receptor 1,E,,receptor activity:GO:0004872,integral to membrane:GO:0016021,gnf1m02724_s_at,142.4,218.1,186.5,182.4,217.9,15,177.2,154.2,133.5,135.6
Trim10; gnf1m02725_a_at,tripartite motif protein 10,E,biopolymer modification:GO:0043412,metal ion binding:GO:0046872,cytoplasm:GO:0005737,gnf1m02725_a_at,119.9,161.3,154.9,119,121.7,88.2,143.8,191.3,131.6,174.8
Rorc; gnf1m02726_a_at,RAR-related orphan receptor gamma,Z,lymph node development:GO:0048535,metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m02726_a_at,145.5,172.5,132,161.4,138,92.5,113.4,118.7,141.9,214.7
Rph3a; gnf1m02727_a_at,rabphilin 3A,,intracellular protein transport:GO:0006886,metal ion binding:GO:0046872,synapse:GO:0045202,gnf1m02727_a_at,73.4,223.3,299.1,192.4,247.5,182,128.5,54.4,264.1,23.4
Mrpl23; gnf1m02728_a_at,mitochondrial ribosomal protein L23,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribonucleoprotein complex:GO:0030529,gnf1m02728_a_at,514.6,628.5,625.9,665.2,506.3,786.2,727.6,611.1,678.2,745
Rpl27; gnf1m02729_x_at,ribosomal protein L27,,,,,gnf1m02729_x_at,2743.6,2604,2946.8,2540.5,2691.6,4486.4,3306.3,2433.5,2373.7,5503.4
Rpl6; gnf1m02730_x_at,ribosomal protein L6,E,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m02730_x_at,1561.8,2191.4,2058.9,2100.8,1766.1,3837.6,2817.1,2082.1,1520.6,5255.2
Polr2j; gnf1m02731_a_at,polymerase (RNA) II (DNA directed) polypeptide J,E,transcription:GO:0006350,protein dimerization activity:GO:0046983,DNA-directed RNA polymerase III complex:GO:0005666,gnf1m02731_a_at,335.1,446.5,493.4,490.3,396,420.9,474.1,469.1,431.6,437.3
Rps18; gnf1m02732_x_at,ribosomal protein S18,U,protein biosynthesis:GO:0006412,rRNA binding:GO:0019843,ribosome:GO:0005840,gnf1m02732_x_at,3461.9,4541.1,5240.9,4291.6,3845.9,5003.2,4640.5,3637.2,4141.8,7932.4
Tcp10c; gnf1m02733_a_at,"ribosomal protein S6 kinase, polypeptide 2; t-complex protein 10c",E,biopolymer modification:GO:0043412,transferase activity:GO:0016740,spindle:GO:0005819,gnf1m02733_a_at,449.8,569.8,571.9,546,652.2,1505.8,699.8,1000.5,322.1,631.3
Rps7; gnf1m02734_x_at,ribosomal protein S7,E,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m02734_x_at,800.2,863.8,1438,916.4,646.7,1474.5,1361,1145.3,1045.5,3918.2
Ruvbl2; gnf1m02735_at,RuvB-like protein 2,U,transcription:GO:0006350,pyrophosphatase activity:GO:0016462,nucleus:GO:0005634,gnf1m02735_at,428.3,349.8,372.3,405.2,466.2,764.2,474.1,371.5,534.4,527.7
Rxra; gnf1m02736_a_at,retinoid X receptor alpha,Z,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",metal ion binding:GO:0046872,nucleus:GO:0005634,gnf1m02736_a_at,203.1,183.3,147.7,213.5,197.8,135.4,179,153.8,161.4,147.2
Ncor1; gnf1m02737_s_at,nuclear receptor co-repressor 1,,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",transcriptional repressor activity:GO:0016564,nucleus:GO:0005634,gnf1m02737_s_at,384.5,255.4,274,326.7,227.8,237.4,222.6,344.6,401.1,258.1
S100a3; gnf1m02738_a_at,S100 calcium binding protein A3,M,,calcium ion binding:GO:0005509,,gnf1m02738_a_at,46.6,54,57.2,46.1,28.7,28.7,50.7,50.6,44.5,57.2
S100a5; gnf1m02739_a_at,S100 calcium binding protein A5,M,,calcium ion binding:GO:0005509,,gnf1m02739_a_at,1510.1,48.6,189.6,141.2,171.4,42.7,42.2,106.4,78.9,99.4
S100a6; gnf1m02740_a_at,S100 calcium binding protein A6 (calcyclin),M,positive regulation of cell proliferation:GO:0008284,growth factor activity:GO:0008083,nuclear membrane:GO:0005635,gnf1m02740_a_at,365.2,600,714.7,533.7,537,481.1,643.3,519.6,638.8,590.8
Saa2; gnf1m02741_a_at,serum amyloid A 2,M,acute-phase response:GO:0006953,protein binding:GO:0005515,extracellular space:GO:0005615,gnf1m02741_a_at,115.3,27.6,38.7,44.1,34.2,203.5,27.3,106.3,63.1,27
Apcs; gnf1m02742_a_at,serum amyloid P-component,Z,,sugar binding:GO:0005529,extracellular space:GO:0005615,gnf1m02742_a_at,232.1,205.1,192.8,191.3,291.3,99.7,152.1,217.2,235.6,118.3
Sbp; gnf1m02743_a_at,spermine binding protein,M,,,,gnf1m02743_a_at,21.6,5.5,23.5,48,11.6,1.8,4,4.5,10.1,7.2
Scn8a; gnf1m02744_a_at,"sodium channel, voltage-gated, type VIII, alpha",U,adult walking behavior:GO:0007628,sodium ion binding:GO:0031402,integral to membrane:GO:0016021,gnf1m02744_a_at,294,294.2,336.3,575.9,353.6,241.6,223.6,322,371.7,31.8
Scnn1g; gnf1m02745_a_at,"sodium channel, nonvoltage-gated 1 gamma",,sensory perception:GO:0007600,sodium channel activity:GO:0005272,integral to membrane:GO:0016021,gnf1m02745_a_at,23.1,20.4,23.4,17.5,37.6,14.4,21.9,22.2,15.1,25.1
Sct; gnf1m02746_a_at,secretin,M,,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m02746_a_at,79.9,79,126.2,117.8,69,127.4,96.1,159.3,113.9,193.7
Ccl1; gnf1m02747_a_at,chemokine (C-C motif) ligand 1,M,sensory perception:GO:0007600,chemokine activity:GO:0008009,extracellular space:GO:0005615,gnf1m02747_a_at,84.9,60.8,101.3,133.8,46.9,141.9,148.9,61.6,151.6,214.5
